test.a test.b sim.mean sim.sem
0.56 0.95 0.499962019216861 0.000289938093733994
0.57 0.95 0.500003898480696 2.07404288665322e-05
0.58 0.95 0.500006289558161 2.53417980096061e-05
0.59 0.95 0.500047200653072 3.79799837514515e-05
0.6 0.95 0.49997245673743 2.5528304449629e-05
0.61 0.95 0.499916957052115 7.05544406190598e-05
0.62 0.95 0.499999620454919 3.77583987541005e-07
0.63 0.95 0.500151849529516 9.17322750198361e-05
0.64 0.95 0.499691275611404 0.000298911660386346
0.65 0.95 0.499757166648348 0.000223857797057455
0.66 0.95 0.500001877249993 2.05606364625058e-06
0.67 0.95 0.500098425206905 9.76718806917814e-05
0.68 0.95 0.500056203079545 5.63794764870432e-05
0.69 0.95 0.500000169213302 1.80903439417052e-06
0.7 0.95 0.500091058160671 0.000105087435674711
0.71 0.95 0.50000254666242 1.13217973882533e-05
0.72 0.95 0.500039831539323 2.36112918561918e-05
0.73 0.95 0.499987600315953 1.13007072822134e-05
0.74 0.95 0.50031417479149 0.000233510622868771
0.75 0.95 0.499999973734605 6.39633532215285e-06
0.76 0.95 0.500013457659889 4.42930815148042e-05
0.77 0.95 0.499996413033409 3.42323060082231e-06
0.78 0.95 0.499887126842722 8.23736176575169e-05
0.79 0.95 0.49997376815214 4.66263787535689e-05
0.8 0.95 0.499978092331149 1.6542208176763e-05
0.81 0.95 0.499932451531549 6.57580774239237e-05
0.82 0.95 0.499899911349364 0.000111841552021393
0.83 0.95 0.499994089666375 5.83321376382497e-06
0.84 0.95 0.500006410431818 1.04569379950412e-05
0.85 0.95 0.500008036065861 8.28983986809977e-06
0.86 0.95 0.500003079350684 1.797483665827e-05
0.87 0.95 0.499988545833034 1.12233434556141e-05
0.88 0.95 0.500148111080785 0.000204090993448157
0.89 0.95 0.499994766607217 2.39706074213451e-05
0.9 0.95 0.500093469865929 7.9507574715724e-05
0.91 0.95 0.500144213768782 9.4635467358722e-05
0.92 0.95 0.499971797565137 7.04647653269984e-05
0.93 0.95 0.49996476769168 0.000107095602116061
0.94 0.95 0.499954490403336 7.70975574637288e-05
0.95 0.95 0.500039795275136 9.55478229894663e-05
